ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2341	"H2AZ1"	"H2AZ1"	chr4	-	99949272	99949764	99949272	99949386	99949662	99949764	2341	2,0,81	165,32,894	25,41,28	136,529,436	138	69	0.225794896	1.0	0.006,0.0,0.043	0.084,0.037,0.031	-0.034
2342	"MYH9"	"MYH9"	chr22	-	36285657	36285959	36285657	36285781	36285864	36285959	2342	51,0,1007	1107,0,14121	43,567,748	835,7284,6640	138	69	1	1.0	0.023,NA,0.034	0.025,0.037,0.053	-0.01
2343	"MYH9"	"MYH9"	chr22	-	36288082	36288413	36288082	36288100	36288251	36288413	2343	84,0,1631	0,0,3	52,79,1180	0,0,1	138	69	1	1.0	1.0,NA,0.996	1.0,1.0,0.998	-0.001
2344	"MYH9"	"MYH9"	chr22	-	36288807	36289297	36288807	36288939	36289084	36289297	2344	36,0,1195	2684,25,19151	3,528,521	1239,9072,9815	138	69	0.380875155999	1.0	0.007,0.0,0.03	0.001,0.028,0.026	-0.006
2345	"MYH9"	"MYH9"	chr22	-	36293424	36293863	36293424	36293478	36293758	36293863	2345	93,0,1358	0,0,0	56,514,1018	0,1,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.996,1.0	0.001
2346	"MYH9"	"MYH9"	chr22	-	36293424	36293863	36293424	36293481	36293758	36293863	2346	129,0,1999	3585,12,11858	62,727,1323	1340,5581,6629	138	69	0.00155161363676	0.26360807393097574	0.018,0.0,0.078	0.023,0.061,0.091	-0.026
2347	"MYH9"	"MYH9"	chr22	-	36293758	36294196	36293758	36293863	36294091	36294196	2347	92,0,1712	2196,15,19138	37,634,577	887,8124,6572	138	69	0.405284629625	1.0	0.021,0.0,0.043	0.02,0.038,0.042	-0.012
2348	"ATP6V1A"	"ATP6V1A"	chr3	+	113780731	113781178	113780731	113780783	113781049	113781178	2348	0,0,12	0,0,4	0,12,9	2,2,4	138	69	1	1.0	NA,NA,0.6	0.0,0.75,0.529	0.174
2349	"MTHFD2"	"MTHFD2"	chr2	+	74205704	74206088	74205704	74205889	74205981	74206088	2349	16,0,79	0,0,0	22,37,41	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.953	0.016
2350	"MTHFD2"	"MTHFD2"	chr2	+	74211740	74212109	74211740	74211866	74211969	74212109	2350	0,0,15	0,0,4	3,12,19	0,6,6	138	69	1	1.0	NA,NA,0.652	1.0,0.5,0.613	-0.052
2351	"UHRF2"	"UHRF2"	chr9	+	6496959	6497360	6496959	6497103	6497197	6497360	2351	2,0,10	0,0,1	0,7,11	4,3,2	138	69	1	1.0	1.0,NA,0.833	0.0,0.538,0.733	0.493
2352	"APEH"	"APEH"	chr3	+	49680540	49680991	49680540	49680629	49680967	49680991	2352	0,0,0	0,0,1	0,0,5	0,0,0	138	69	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
2353	"APEH"	"APEH"	chr3	+	49680967	49681239	49680967	49680991	49681100	49681239	2353	0,0,1	0,0,1	0,0,1	0,0,0	138	69	1	1.0	NA,NA,0.333	NA,NA,1.0	-0.667
2354	"ATXN7L3"	"ATXN7L3"	chr17	-	44194796	44195140	44194796	44194839	44195096	44195140	2354	6,0,28	43,0,454	4,19,7	34,230,193	138	69	1	1.0	0.065,NA,0.03	0.056,0.04,0.018	0.01
2355	"ATXN7L3"	"ATXN7L3"	chr17	-	44195418	44195885	44195418	44195487	44195799	44195885	2355	6,0,11	14,0,197	2,3,4	16,68,117	138	69	1	1.0	0.176,NA,0.027	0.059,0.022,0.017	0.069
2356	"ATXN7L3"	"ATXN7L3"	chr17	-	44196928	44197314	44196928	44197026	44197157	44197314	2356	6,0,22	0,0,0	0,8,12	0,0,4	138	69	1	1.0	1.0,NA,1.0	NA,1.0,0.6	0.2
2357	"ATXN7L3"	"ATXN7L3"	chr17	-	44196928	44197314	44196928	44197026	44197227	44197314	2357	6,0,29	13,0,186	0,14,16	21,66,112	138	69	1	1.0	0.188,NA,0.072	0.0,0.096,0.067	0.076
2358	"DESI1"	"DESI1"	chr22	-	41607261	41607629	41607261	41607331	41607487	41607629	2358	3,0,3	0,0,4	5,5,1	0,0,0	138	69	1	1.0	1.0,NA,0.273	1.0,1.0,1.0	-0.363
2359	"DESI1"	"DESI1"	chr22	-	41607487	41607861	41607487	41607629	41607839	41607861	2359	0,0,5	0,0,4	0,12,3	2,0,0	138	69	1	1.0	NA,NA,0.385	0.0,1.0,1.0	-0.282
2360	"PHYKPL"	"PHYKPL"	chr5	-	178231404	178231829	178231404	178231523	178231668	178231829	2360	20,0,7	2,0,5	0,4,14	2,2,8	138	69	1	1.0	0.833,NA,0.412	0.0,0.5,0.467	0.3
2361	"PHYKPL"	"PHYKPL"	chr5	-	178231668	178232822	178231668	178231829	178232491	178232822	2361	0,0,1	0,0,1	2,1,1	0,0,0	138	69	1	1.0	NA,NA,0.333	1.0,1.0,1.0	-0.667
2362	"KIAA1191"	"KIAA1191"	chr5	-	176359461	176359918	176359461	176359567	176359810	176359918	2362	8,0,50	20,0,197	0,28,31	31,90,129	138	69	1	1.0	0.167,NA,0.113	0.0,0.135,0.107	0.059
2363	"KIAA1191"	"KIAA1191"	chr5	-	176359461	176359918	176359461	176359647	176359810	176359918	2363	7,0,42	14,0,0	0,24,25	0,1,0	138	69	1	1.0	0.2,NA,1.0	NA,0.923,1.0	-0.362
2364	"SREK1IP1"	"SREK1IP1"	chr5	-	64754314	64754770	64754314	64754362	64754577	64754770	2364	0,0,1	0,0,0	0,3,0	0,0,1	138	69	1	1.0	NA,NA,1.0	NA,1.0,0.0	0.5
2365	"DNAJB6"	"DNAJB6"	chr7	+	157381894	157382377	157381894	157381982	157382245	157382377	2365	7,0,20	0,0,3	26,8,13	0,1,0	138	69	1	1.0	1.0,NA,0.769	1.0,0.8,1.0	-0.049
2366	"DNAJB6"	"DNAJB6"	chr7	+	157381894	157382377	157381894	157381984	157382245	157382377	2366	7,0,20	0,0,3	26,8,13	0,2,1	138	69	1	1.0	1.0,NA,0.769	1.0,0.667,0.867	0.04
2367	"DNAJB6"	"DNAJB6"	chr7	+	157381894	157382377	157381894	157381986	157382245	157382377	2367	7,0,20	0,0,24	26,8,13	0,14,6	138	69	1	1.0	1.0,NA,0.294	1.0,0.222,0.52	0.066
2368	"TMEM71"	"TMEM71"	chr8	-	132760291	132760582	132760291	132760369	132760475	132760582	2368	0,0,2	0,0,0	0,3,1	0,1,2	138	69	1	1.0	NA,NA,1.0	NA,0.6,0.2	0.6
2369	"CBFA2T3"	"CBFA2T3"	chr16	-	88880719	88881148	88880719	88880788	88880987	88881148	2369	15,0,1	0,0,2	0,5,7	0,1,3	138	69	1	1.0	1.0,NA,0.2	NA,0.714,0.538	-0.026
2370	"SPIN2B"	"SPIN2B"	chrX	-	57119681	57120631	57119681	57120094	57120404	57120631	2370	0,0,3	0,0,0	0,0,1	0,0,2	138	69	1	1.0	NA,NA,1.0	NA,NA,0.2	0.8
2371	"SPAG7"	"SPAG7"	chr17	-	4960458	4960955	4960458	4960547	4960785	4960955	2371	2,0,0	0,0,5	0,0,0	0,1,6	138	69	1	1.0	1.0,NA,0.0	NA,0.0,0.0	0.5
2372	"TEC"	"TEC"	chr4	-	48145173	48145579	48145173	48145295	48145407	48145579	2372	0,0,0	18,0,24	0,0,3	0,16,16	138	69	1	1.0	0.0,NA,0.0	NA,0.0,0.086	-0.043
2373	"ATP6V1E1"	"ATP6V1E1"	chr22	-	17598193	17598456	17598193	17598288	17598375	17598456	2373	6,0,65	0,0,1	5,44,39	0,2,0	138	69	1	1.0	1.0,NA,0.97	1.0,0.917,1.0	0.013
2374	"ATP6V1E1"	"ATP6V1E1"	chr22	-	17619033	17619526	17619033	17619127	17619460	17619526	2374	2,0,37	0,0,0	11,29,27	4,0,0	138	69	1	1.0	1.0,NA,1.0	0.579,1.0,1.0	0.14
2375	"SF3B2"	"SF3B2"	chr11	+	66067897	66068333	66067897	66068045	66068147	66068333	2375	0,0,3	12,0,42	0,3,7	0,30,32	138	69	1	1.0	0.0,NA,0.034	NA,0.048,0.099	-0.057
2376	"ANO8"	"ANO8"	chr19	-	17330827	17331098	17330827	17330989	17331087	17331098	2376	0,0,4	0,0,4	0,1,2	3,6,2	138	69	1	1.0	NA,NA,0.333	0.0,0.077,0.333	0.196
2377	"TMEM40"	"TMEM40"	chr3	-	12735267	12735617	12735267	12735422	12735554	12735617	2377	12,0,100	0,0,1	16,53,94	0,1,2	138	69	1	1.0	1.0,NA,0.98	1.0,0.964,0.959	0.016
2378	"TMEM40"	"TMEM40"	chr3	-	12738099	12738588	12738099	12738168	12738552	12738588	2378	9,0,158	470,0,2370	34,128,218	606,2580,2329	138	69	1	1.0	0.009,NA,0.032	0.027,0.024,0.045	-0.011
2379	"PIP4K2A"	"PIP4K2A"	chr10	-	22607926	22608275	22607926	22608023	22608133	22608275	2379	18,0,89	0,0,0	28,57,38	0,2,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.934,1.0	0.022
2380	"TMED4"	"TMED4"	chr7	-	44581092	44581583	44581092	44581239	44581448	44581583	2380	6,0,11	21,7,183	0,10,10	16,114,108	138	69	0.871001758043	1.0	0.125,0.0,0.029	0.0,0.042,0.044	0.023
2381	"TMED4"	"TMED4"	chr7	-	44581448	44581806	44581448	44581574	44581722	44581806	2381	2,0,21	36,0,242	1,6,8	16,141,124	138	69	1	1.0	0.027,NA,0.042	0.03,0.021,0.031	0.007
2382	"TMED4"	"TMED4"	chr7	-	44581722	44582231	44581722	44581823	44582030	44582231	2382	3,0,12	0,0,8	0,8,10	0,1,2	138	69	1	1.0	1.0,NA,0.429	NA,0.8,0.714	-0.042
2383	"TMED4"	"TMED4"	chr7	-	44581722	44582295	44581722	44581806	44582046	44582295	2383	18,0,30	0,0,0	5,16,17	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.895	0.035
2384	"TMED4"	"TMED4"	chr7	-	44581722	44582231	44581722	44581806	44582053	44582231	2384	18,0,42	0,0,1	5,23,22	0,1,0	138	69	1	1.0	1.0,NA,0.955	1.0,0.92,1.0	0.004
2385	"ARHGAP17"	"ARHGAP17"	chr16	-	24968350	24968768	24968350	24968427	24968607	24968768	2385	0,0,3	0,0,1	0,0,3	0,0,0	138	69	1	1.0	NA,NA,0.6	NA,NA,1.0	-0.4
2386	"ARHGAP17"	"ARHGAP17"	chr16	-	24968350	24968768	24968350	24968427	24968660	24968768	2386	9,0,11	25,0,53	1,5,6	1,24,43	138	69	1	1.0	0.153,NA,0.094	0.333,0.094,0.065	-0.041
2387	"GNPTG"	"GNPTG"	chr16	+	1352101	1352522	1352101	1352159	1352238	1352522	2387	0,2,28	0,0,76	0,8,6	4,16,15	138	69	1	1.0	NA,1.0,0.156	0.0,0.2,0.167	0.456
2388	"GNPTG"	"GNPTG"	chr16	+	1361694	1361955	1361694	1361797	1361871	1361955	2388	0,0,8	8,0,44	4,3,3	8,23,14	138	69	1	1.0	0.0,NA,0.083	0.2,0.061,0.097	-0.078
2389	"GNPTG"	"GNPTG"	chr16	+	1361694	1362131	1361694	1361955	1362037	1362131	2389	0,0,7	2,0,80	0,0,6	5,26,35	138	69	1	1.0	0.0,NA,0.042	0.0,0.0,0.079	-0.005
2390	"GNPTG"	"GNPTG"	chr16	+	1362469	1362742	1362469	1362534	1362610	1362742	2390	0,0,4	0,0,25	0,3,4	0,24,20	138	69	1	1.0	NA,NA,0.074	NA,0.059,0.091	-0.001
2391	"GNPTG"	"GNPTG"	chr16	+	1362469	1362906	1362469	1362742	1362824	1362906	2391	0,0,2	1,0,95	0,7,4	6,36,50	138	69	1	1.0	0.0,NA,0.01	0.0,0.089,0.038	-0.037
2392	"STUB1"	"STUB1"	chr16	+	681208	681603	681208	681350	681437	681603	2392	0,0,8	26,0,291	0,3,13	42,81,95	138	69	1	1.0	0.0,NA,0.014	0.0,0.018,0.064	-0.02
2393	"STUB1"	"STUB1"	chr16	+	681437	681903	681437	681603	681792	681903	2393	6,0,67	10,0,110	6,24,53	0,57,71	138	69	1	1.0	0.231,NA,0.233	1.0,0.174,0.272	-0.25
2394	"ABTB1"	"ABTB1"	chr3	+	127674367	127674600	127674367	127674418	127674544	127674600	2394	24,0,217	15,0,242	30,117,161	13,142,182	138	69	1	1.0	0.444,NA,0.31	0.536,0.292,0.307	-0.001
2395	"ABTB1"	"ABTB1"	chr3	+	127674367	127674600	127674367	127674424	127674544	127674600	2395	24,0,196	0,0,0	30,95,131	0,0,1	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.985	0.005
2396	"ABTB1"	"ABTB1"	chr3	+	127674367	127674600	127674367	127674453	127674544	127674600	2396	1,0,51	39,0,594	0,23,37	54,289,327	138	69	1	1.0	0.013,NA,0.041	0.0,0.038,0.054	-0.004
2397	"ABTB1"	"ABTB1"	chr3	+	127676271	127676573	127676271	127676431	127676535	127676573	2397	1,0,61	102,0,728	7,47,79	117,372,495	138	69	1	1.0	0.005,NA,0.04	0.029,0.059,0.074	-0.031
2398	"ABTB1"	"ABTB1"	chr3	+	127676535	127676992	127676535	127676581	127676940	127676992	2398	0,0,35	0,0,1	11,12,30	0,0,0	138	69	1	1.0	NA,NA,0.946	1.0,1.0,1.0	-0.054
2399	"ABTB1"	"ABTB1"	chr3	+	127676535	127676992	127676535	127676581	127676966	127676992	2399	10,0,146	126,0,705	12,43,57	114,404,447	138	69	1	1.0	0.038,NA,0.094	0.05,0.051,0.06	0.012
2400	"ABTB1"	"ABTB1"	chr3	+	127676940	127677286	127676940	127676992	127677167	127677286	2400	78,0,539	0,0,2	91,321,345	0,0,0	138	69	1	1.0	1.0,NA,0.993	1.0,1.0,1.0	-0.004
2401	"ABTB1"	"ABTB1"	chr3	+	127676940	127677286	127676940	127677062	127677167	127677286	2401	20,0,42	0,0,1	27,22,30	0,0,0	138	69	1	1.0	1.0,NA,0.955	1.0,1.0,1.0	-0.022
2402	"ABTB1"	"ABTB1"	chr3	+	127676940	127677286	127676940	127677070	127677167	127677286	2402	4,0,42	0,0,2	22,22,30	1,1,1	138	69	1	1.0	1.0,NA,0.913	0.917,0.917,0.938	0.032
2403	"ABTB1"	"ABTB1"	chr3	+	127676940	127677286	127676940	127677083	127677167	127677286	2403	3,0,67	89,0,916	9,32,50	73,447,544	138	69	1	1.0	0.017,NA,0.035	0.058,0.035,0.044	-0.02
2404	"ABTB1"	"ABTB1"	chr3	+	127677224	127677563	127677224	127677286	127677464	127677563	2404	0,0,42	14,0,539	8,19,47	41,297,359	138	69	1	1.0	0.0,NA,0.037	0.089,0.031,0.061	-0.042
2405	"ABTB1"	"ABTB1"	chr3	+	127677675	127678123	127677675	127677843	127678008	127678123	2405	0,0,11	0,0,2	1,15,6	0,0,1	138	69	1	1.0	NA,NA,0.733	1.0,1.0,0.75	-0.184
2406	"NOC2L"	"NOC2L"	chr1	-	948130	948594	948130	948232	948489	948594	2406	0,0,0	14,7,2	0,1,2	0,1,7	138	69	1	1.0	0.0,0.0,0.0	NA,0.333,0.125	-0.229
2407	"TLN1"	"TLN1"	chr9	-	35698807	35699150	35698807	35698933	35699031	35699150	2407	103,0,929	1645,0,9191	90,640,1261	1383,5382,7752	138	69	1	1.0	0.03,NA,0.048	0.032,0.056,0.075	-0.015
2408	"TLN1"	"TLN1"	chr9	-	35699031	35699452	35699031	35699156	35699355	35699452	2408	217,0,1779	2209,8,13091	100,989,1534	1475,7558,11329	138	69	0.841247933312	1.0	0.047,0.0,0.064	0.033,0.061,0.063	-0.015
2409	"TLN1"	"TLN1"	chr9	-	35699973	35700375	35699973	35700081	35700190	35700375	2409	90,0,884	1576,1,7658	75,540,913	1217,4094,9502	138	69	0.352463608034	1.0	0.028,0.0,0.055	0.03,0.062,0.046	-0.018
2410	"TLN1"	"TLN1"	chr9	-	35703559	35703921	35703559	35703676	35703774	35703921	2410	55,1,1378	2180,14,14594	47,824,1167	1801,8274,13124	138	69	0.0975792523303	1.0	0.012,0.034,0.045	0.013,0.047,0.043	-0.004
2411	"TLN1"	"TLN1"	chr9	-	35704356	35704815	35704356	35704498	35704668	35704815	2411	75,6,1087	1998,6,11022	41,563,745	1349,6117,9567	138	69	0.515757572899	1.0	0.018,0.333,0.047	0.015,0.044,0.037	0.101
2412	"TLN1"	"TLN1"	chr9	-	35704356	35704815	35704356	35704563	35704668	35704815	2412	44,6,523	0,0,1	24,302,462	0,0,0	138	69	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
2413	"TLN1"	"TLN1"	chr9	-	35705550	35705881	35705550	35705670	35705749	35705881	2413	98,0,1195	1650,5,10030	68,496,817	1257,6071,11425	138	69	0.0189252401909	1.0	0.029,0.0,0.056	0.026,0.039,0.035	-0.005
2414	"TLN1"	"TLN1"	chr9	-	35705961	35706357	35705961	35706111	35706195	35706357	2414	24,0,1512	1456,2,9521	30,871,1518	1200,6021,10847	138	69	0.0616934135034	1.0	0.008,0.0,0.074	0.012,0.067,0.065	-0.021
2415	"TLN1"	"TLN1"	chr9	-	35706195	35706536	35706195	35706366	35706449	35706536	2415	60,0,1393	2098,0,8424	20,964,2144	1262,4832,8836	138	69	1	1.0	0.014,NA,0.076	0.008,0.091,0.108	-0.024
2416	"TLN1"	"TLN1"	chr9	-	35706449	35706886	35706449	35706551	35706767	35706886	2416	39,0,1387	2084,8,9458	35,625,1427	1118,5005,9801	138	69	0.00666248093427	0.5869152185985628	0.009,0.0,0.068	0.015,0.059,0.068	-0.022
2417	"TLN1"	"TLN1"	chr9	-	35710560	35710885	35710560	35710683	35710796	35710885	2417	50,0,3734	2534,6,23527	57,1653,1947	1998,12546,17788	138	69	0.3071340422	1.0	0.01,0.0,0.074	0.014,0.062,0.052	-0.015
2418	"TLN1"	"TLN1"	chr9	-	35710988	35711388	35710988	35711082	35711254	35711388	2418	90,0,804	1553,0,9437	62,654,805	1036,4924,9032	138	69	1	1.0	0.028,NA,0.041	0.029,0.062,0.043	-0.01
2419	"TLN1"	"TLN1"	chr9	-	35713952	35714372	35713952	35714081	35714238	35714372	2419	111,2,2212	3056,22,10093	67,1047,1370	1969,7620,11142	138	69	0.410854053348	1.0	0.018,0.043,0.099	0.017,0.064,0.058	0.007
2420	"TLN1"	"TLN1"	chr9	-	35714238	35714654	35714238	35714373	35714573	35714654	2420	106,0,2592	1055,18,7508	65,953,528	746,4529,6764	138	69	0.00683402465056	0.5910288097072084	0.048,0.0,0.147	0.042,0.095,0.038	0.007
2421	"TLN1"	"TLN1"	chr9	-	35714759	35715223	35714759	35714876	35715058	35715223	2421	34,0,3235	1241,1,16054	14,1075,1006	1184,6521,8175	138	69	0.901482311252	1.0	0.014,0.0,0.092	0.006,0.076,0.058	-0.011
2422	"TLN1"	"TLN1"	chr9	-	35718811	35719252	35718811	35718910	35719073	35719252	2422	148,0,1835	1849,8,9410	66,1126,1525	1074,5089,7432	138	69	0.0444789179245	1.0	0.038,0.0,0.089	0.03,0.1,0.093	-0.032
2423	"TLN1"	"TLN1"	chr9	-	35718811	35719252	35718811	35718910	35719209	35719252	2423	1406,0,3979	0,0,0	874,1865,1952	0,0,2	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.998	0.001
2424	"TLN1"	"TLN1"	chr9	-	35719209	35719627	35719209	35719252	35719518	35719627	2424	7,0,663	0,0,1	7,341,527	0,0,1	138	69	1	1.0	1.0,NA,0.997	1.0,1.0,0.996	-0.0
2425	"TLN1"	"TLN1"	chr9	-	35719209	35719627	35719209	35719264	35719518	35719627	2425	7,0,663	0,0,1	7,341,526	0,3,0	138	69	1	1.0	1.0,NA,0.997	1.0,0.983,1.0	0.004
2426	"TLN1"	"TLN1"	chr9	-	35719209	35719627	35719209	35719282	35719518	35719627	2426	104,1,1860	2480,2,19260	42,925,1116	1521,10867,12572	138	69	0.620783168276	1.0	0.021,0.2,0.046	0.014,0.041,0.042	0.057
2427	"TLN1"	"TLN1"	chr9	-	35719739	35720234	35719739	35719853	35720038	35720234	2427	64,0,1141	1590,11,17673	51,424,576	1254,8843,11074	138	69	0.240423150203	1.0	0.02,0.0,0.031	0.02,0.023,0.025	-0.006
2428	"TLN1"	"TLN1"	chr9	-	35720038	35720507	35720038	35720219	35720432	35720507	2428	48,0,720	1822,7,30263	35,352,432	1583,12286,13344	138	69	0.132665941327	1.0	0.013,0.0,0.012	0.011,0.014,0.016	-0.005
2429	"TLN1"	"TLN1"	chr9	-	35720038	35720507	35720038	35720219	35720433	35720507	2429	48,0,525	0,0,4	35,241,263	0,2,3	138	69	1	1.0	1.0,NA,0.985	1.0,0.984,0.978	0.005
2430	"TLN1"	"TLN1"	chr9	-	35720038	35720507	35720038	35720219	35720434	35720507	2430	54,0,620	0,0,4	39,273,304	0,0,0	138	69	1	1.0	1.0,NA,0.987	1.0,1.0,1.0	-0.006
2431	"TLN1"	"TLN1"	chr9	-	35720432	35720912	35720432	35720509	35720811	35720912	2431	38,0,2428	969,0,13062	54,859,1049	1020,6005,8037	138	69	1	1.0	0.019,NA,0.085	0.026,0.067,0.061	0.001
2432	"TLN1"	"TLN1"	chr9	-	35720433	35720913	35720433	35720507	35720811	35720913	2432	175,0,3043	0,0,0	136,1514,1578	0,0,2	138	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.997	0.001
2433	"TLN1"	"TLN1"	chr9	-	35720433	35720913	35720433	35720508	35720811	35720913	2433	76,0,3279	1,0,47	103,1389,1558	4,25,27	138	69	1	1.0	0.974,NA,0.972	0.928,0.965,0.967	0.02
2434	"TLN1"	"TLN1"	chr9	-	35724285	35724724	35724285	35724334	35724571	35724724	2434	14,0,4111	1074,3,26243	14,1722,2309	1325,10402,14518	138	69	0.0748394357905	1.0	0.006,0.0,0.073	0.005,0.076,0.074	-0.025
2435	"TLN1"	"TLN1"	chr9	-	35724571	35724958	35724571	35724724	35724829	35724958	2435	128,0,3342	1701,7,22848	98,1754,1947	2024,11750,16513	138	69	0.556375818101	1.0	0.036,0.0,0.068	0.024,0.069,0.056	-0.015
2436	"TLN1"	"TLN1"	chr9	-	35724829	35725294	35724829	35724959	35725223	35725294	2436	150,4,2735	1773,0,13812	166,1335,1843	1789,6730,14032	138	69	0.256230660315	1.0	0.041,1.0,0.09	0.044,0.09,0.062	0.312
2437	"TLN1"	"TLN1"	chr9	-	35725223	35725721	35725223	35725321	35725452	35725721	2437	24,0,394	0,0,1	14,543,920	0,0,0	138	69	1	1.0	1.0,NA,0.995	1.0,1.0,1.0	-0.002
2438	"TLN1"	"TLN1"	chr9	-	35725223	35725721	35725223	35725321	35725564	35725721	2438	119,3,2355	2484,3,16358	116,1340,2019	2101,8319,13375	138	69	0.443176552218	1.0	0.023,0.333,0.067	0.027,0.075,0.07	0.084
2439	"TLN1"	"TLN1"	chr9	-	35725223	35725721	35725223	35725321	35725570	35725721	2439	24,0,394	0,0,3	14,543,920	0,0,2	138	69	1	1.0	1.0,NA,0.985	1.0,1.0,0.996	-0.006
2440	"TLN1"	"TLN1"	chr9	-	35725223	35725721	35725223	35725321	35725597	35725721	2440	134,0,394	0,0,0	145,543,920	0,4,0	138	69	1	1.0	1.0,NA,1.0	1.0,0.985,1.0	0.005
2441	"EHBP1L1"	"EHBP1L1"	chr11	+	65581057	65581251	65581057	65581126	65581210	65581251	2441	4,0,0	10,0,56	0,2,4	14,34,31	138	69	1	1.0	0.167,NA,0.0	0.0,0.029,0.061	0.054
2443	"FZR1"	"FZR1"	chr19	+	3533293	3533606	3533293	3533398	3533486	3533606	2443	0,0,3	0,0,0	0,0,1	0,1,2	138	69	1	1.0	NA,NA,1.0	NA,0.0,0.2	0.9
2444	"CTSW"	"CTSW"	chr11	+	65882430	65882689	65882430	65882526	65882608	65882689	2444	0,0,44	26,0,181	0,9,23	17,73,178	138	69	1	1.0	0.0,NA,0.108	0.0,0.058,0.061	0.014
2445	"CTSW"	"CTSW"	chr11	+	65882430	65882904	65882430	65882689	65882778	65882904	2445	0,0,24	12,0,364	0,9,17	11,147,372	138	69	1	1.0	0.0,NA,0.032	0.0,0.03,0.022	-0.001
2446	"CTSW"	"CTSW"	chr11	+	65883265	65883741	65883265	65883424	65883507	65883741	2446	0,0,71	5,0,278	2,17,46	15,99,242	138	69	1	1.0	0.0,NA,0.113	0.062,0.079,0.087	-0.019
2447	"PSMC5"	"PSMC5"	chr17	+	63831019	63831425	63831019	63831226	63831326	63831425	2447	0,0,11	0,0,71	1,5,14	3,49,47	138	69	1	1.0	NA,NA,0.072	0.143,0.049,0.13	-0.035
2448	"KLHDC8B"	"KLHDC8B"	chr3	+	49174720	49175163	49174720	49174966	49175061	49175163	2448	0,0,3	22,0,200	0,3,1	13,81,35	138	69	1	1.0	0.0,NA,0.007	0.0,0.018,0.014	-0.007
2449	"MAP4"	"MAP4"	chr3	-	47870857	47871286	47870857	47871105	47871226	47871286	2449	0,0,1	2,4,14	0,6,4	3,6,18	138	69	0.000362206861039	0.10768862737265768	0.0,0.0,0.034	0.0,0.333,0.1	-0.133
2450	"MAP3K5"	"MAP3K5"	chr6	-	136592202	136592614	136592202	136592341	136592436	136592614	2450	4,0,12	34,0,245	0,10,9	34,213,223	138	69	1	1.0	0.056,NA,0.024	0.0,0.023,0.02	0.026
2451	"TRIOBP"	"TRIOBP"	chr22	+	37754915	37755190	37754915	37754984	37755100	37755190	2451	0,0,7	0,7,23	3,6,8	9,19,31	138	69	1	1.0	NA,0.0,0.132	0.143,0.136,0.114	-0.065
2452	"MAN2A1"	"MAN2A1"	chr5	+	109788708	109789048	109788708	109788793	109788933	109789048	2452	7,0,12	0,0,1	11,11,16	0,0,0	138	69	1	1.0	1.0,NA,0.857	1.0,1.0,1.0	-0.072
2454	"SLC9A7"	"SLC9A7"	chrX	-	46631381	46631649	46631381	46631450	46631585	46631649	2454	0,0,1	0,0,2	4,0,1	4,0,0	138	69	1	1.0	NA,NA,0.2	0.333,NA,1.0	-0.466
2455	"SLC9A7"	"SLC9A7"	chrX	-	46651109	46651413	46651109	46651223	46651315	46651413	2455	0,0,15	0,0,77	0,2,11	78,63,50	138	69	1	1.0	NA,NA,0.089	0.0,0.016,0.099	0.051
2456	"GSTM1"	"GSTM1"	chr1	+	109690273	109690564	109690273	109690366	109690453	109690564	2456	0,0,8	0,0,71	0,0,8	0,0,58	138	69	1	1.0	NA,NA,0.053	NA,NA,0.065	-0.012
2457	"RNF115"	"RNF115"	chr1	-	145784177	145784596	145784177	145784251	145784538	145784596	2457	0,0,6	0,0,0	9,3,8	0,0,1	138	69	1	1.0	NA,NA,1.0	1.0,1.0,0.8	0.067
2458	"RNF115"	"RNF115"	chr1	-	145788611	145788966	145788611	145788802	145788907	145788966	2458	0,5,13	10,0,70	0,3,7	3,40,84	138	69	0.117986469462	1.0	0.0,1.0,0.085	0.0,0.036,0.04	0.336
2459	"XAB2"	"XAB2"	chr19	-	7619524	7619853	7619524	7619647	7619746	7619853	2459	0,0,2	7,0,14	0,0,3	7,15,10	138	69	1	1.0	0.0,NA,0.067	0.0,0.0,0.13	-0.01
2460	"MANBA"	"MANBA"	chr4	-	102670915	102671398	102670915	102671011	102671280	102671398	2460	0,0,1	0,0,0	0,0,1	1,1,0	138	69	1	1.0	NA,NA,1.0	0.0,0.0,1.0	0.667
2461	"MANBA"	"MANBA"	chr4	-	102690595	102690957	102690595	102690771	102690879	102690957	2461	0,0,3	0,0,34	0,2,4	8,16,14	138	69	1	1.0	NA,NA,0.042	0.0,0.059,0.125	-0.019
